image_path,split,has_helmet,has_gloves,has_vest,has_boots,has_goggles,compliant
images/train/image959.jpg,train,1,1,1,1,1,1
images/train/image96.jpg,train,1,1,1,1,1,1
images/train/image960.jpg,train,1,1,1,1,1,1
images/train/image962.jpg,train,1,0,1,1,0,0
images/train/image963.jpeg,train,1,0,0,0,0,0
images/train/image964.jpg,train,1,0,1,1,0,0
images/train/image966.jpg,train,1,1,1,1,1,1
images/train/image967.jpg,train,1,1,1,1,1,1
images/train/image968.jpg,train,1,1,1,1,1,1
images/train/image969.jpg,train,1,1,1,1,1,1
images/train/image97.jpg,train,1,1,1,1,1,1
images/train/image970.jpeg,train,0,0,0,1,0,0
images/train/image971.jpg,train,1,0,1,1,1,0
images/train/image972.jpg,train,1,1,1,1,1,1
images/train/image973.jpg,train,1,1,1,1,1,1
images/train/image974.jpg,train,1,1,1,1,1,1
images/train/image975.jpg,train,1,1,1,1,1,1
images/train/image976.jpeg,train,1,0,0,1,0,0
images/train/image977.jpg,train,1,1,1,1,1,1
images/train/image978.jpg,train,1,1,1,1,1,1
images/train/image980.jpg,train,1,1,1,1,0,0
images/train/image982.jpg,train,1,0,1,1,0,0
images/train/image983.jpg,train,1,1,1,1,1,1
images/train/image984.jpg,train,1,1,1,1,1,1
images/train/image985.jpg,train,1,1,1,1,1,1
images/train/image986.jpg,train,1,1,1,1,1,1
images/train/image988.jpeg,train,0,0,0,1,1,0
images/train/image99.jpeg,train,0,0,1,1,0,0
images/train/image990.jpg,train,1,1,1,1,1,1
images/train/image991.jpg,train,1,1,1,1,1,1
images/train/image992.jpg,train,1,1,1,1,1,1
images/train/image993.jpg,train,1,1,1,1,1,1
images/train/image994.jpg,train,1,1,1,1,1,1
images/train/image995.jpg,train,1,1,1,1,1,1
images/train/image996.jpg,train,1,1,1,1,1,1
images/train/image998.jpg,train,1,1,1,1,1,1
images/val/image1010.jpg,val,1,1,1,1,1,1
images/val/image1046.jpeg,val,1,0,1,0,0,0
images/val/image1049.jpg,val,1,1,1,1,1,1
images/val/image1055.jpg,val,1,1,1,1,1,1
images/val/image1057.jpg,val,1,1,1,1,1,1
images/val/image1072.jpg,val,1,1,1,1,1,1
images/val/image1083.jpg,val,1,1,1,1,1,1
images/val/image1085.jpg,val,1,1,1,1,1,1
images/val/image1091.jpg,val,1,1,1,1,1,1
images/val/image1096.jpg,val,1,1,1,1,1,1
images/val/image11.jpeg,val,1,1,1,1,0,0
images/val/image1107.jpg,val,1,1,1,1,1,1
images/val/image1109.jpg,val,1,1,1,1,1,1
images/val/image1121.jpg,val,1,0,1,0,0,0
images/val/image1129.jpg,val,0,0,0,0,0,0
images/val/image1130.jpg,val,0,0,0,0,0,0
images/val/image1137.jpg,val,0,0,0,0,0,0
images/val/image1146.jpg,val,0,0,0,0,0,0
images/val/image115.jpg,val,1,0,1,1,0,0
images/val/image1151.jpg,val,0,0,0,0,0,0
images/val/image117.jpg,val,1,0,1,0,0,0
images/val/image1183.jpg,val,0,0,0,0,0,0
images/val/image1190.jpg,val,0,0,0,0,1,0
images/val/image1193.jpg,val,0,0,0,0,0,0
images/val/image12.jpg,val,1,1,1,0,0,0
images/val/image1203.jpg,val,0,0,0,0,0,0
images/val/image1211.jpg,val,0,0,0,1,0,0
images/val/image1215.jpg,val,0,0,0,0,0,0
images/val/image1217.jpg,val,0,0,0,0,1,0
images/val/image1223.jpg,val,0,0,0,0,0,0
images/val/image1234.jpg,val,0,0,0,0,0,0
images/val/image1248.jpg,val,0,0,0,0,0,0
images/val/image1273.jpg,val,0,0,0,0,0,0
images/val/image1290.jpg,val,0,0,0,0,0,0
images/val/image130.jpg,val,1,0,1,0,0,0
images/val/image1301.jpg,val,0,0,0,0,0,0
images/val/image132.jpg,val,1,0,1,0,0,0
images/val/image1333.jpg,val,0,0,0,1,0,0
images/val/image1341.jpg,val,0,0,0,0,0,0
images/val/image1342.jpg,val,0,0,0,0,0,0
images/val/image1346.jpg,val,0,0,0,0,0,0
images/val/image1369.jpg,val,0,0,0,1,0,0
images/val/image137.jpg,val,1,1,1,1,0,0
images/val/image1375.jpg,val,0,0,0,0,0,0
images/val/image1377.jpg,val,0,0,0,0,0,0
images/val/image1392.jpg,val,0,0,0,1,0,0
images/val/image1397.jpg,val,0,0,0,0,0,0
images/val/image1402.jpg,val,0,0,0,0,0,0
images/val/image141.jpeg,val,1,1,1,0,0,0
images/val/image144.jpg,val,1,0,1,0,0,0
images/val/image151.jpg,val,1,0,1,0,0,0
images/val/image164.jpg,val,1,0,1,0,1,0
images/val/image171.jpg,val,0,0,1,0,0,0
images/val/image176.jpg,val,1,0,1,1,0,0
images/val/image199.jpg,val,1,0,1,0,0,0
images/val/image202.jpg,val,1,0,1,0,1,0
images/val/image212.jpg,val,1,0,1,0,0,0
images/val/image23.jpeg,val,1,0,1,0,0,0
images/val/image230.jpg,val,1,0,1,0,0,0
images/val/image238.jpg,val,1,0,1,1,1,0
images/val/image253.jpg,val,1,1,1,1,1,1
images/val/image259.jpg,val,1,1,1,1,1,1
images/val/image27.jpeg,val,1,1,1,1,0,0
images/val/image270.jpg,val,1,1,1,1,1,1
images/val/image278.jpg,val,1,1,1,1,1,1
images/val/image31.jpg,val,1,1,1,0,1,0
images/val/image318.jpg,val,1,0,1,0,0,0
images/val/image329.jpeg,val,1,0,1,0,0,0
images/val/image330.jpg,val,1,1,1,0,0,0
images/val/image337.jpg,val,1,0,1,0,0,0
images/val/image347.jpg,val,1,0,1,0,0,0
images/val/image35.jpeg,val,1,1,0,0,0,0
images/val/image355.jpg,val,1,1,1,1,1,1
images/val/image360.jpg,val,0,1,0,0,0,0
images/val/image391.jpg,val,1,1,1,1,1,1
images/val/image392.jpg,val,1,1,1,1,0,0
images/val/image395.jpg,val,1,1,1,1,0,0
images/val/image396.jpg,val,1,1,1,1,1,1
images/val/image407.jpg,val,1,1,1,1,1,1
images/val/image411.jpg,val,1,1,1,1,1,1
images/val/image419.jpg,val,1,1,1,1,1,1
images/val/image430.jpg,val,1,1,1,1,1,1
images/val/image439.jpeg,val,1,1,1,0,0,0
images/val/image446.jpg,val,1,1,1,1,1,1
images/val/image46.jpeg,val,1,0,0,1,0,0
images/val/image464.jpg,val,1,1,1,1,0,0
images/val/image487.jpg,val,1,0,1,0,0,0
images/val/image505.jpg,val,1,1,1,1,1,1
images/val/image508.jpg,val,1,1,1,1,1,1
images/val/image524.jpeg,val,1,1,1,0,0,0
images/val/image532.jpeg,val,0,1,1,0,0,0
images/val/image547.jpg,val,1,0,1,0,0,0
images/val/image573.jpg,val,1,0,1,0,0,0
images/val/image576.jpg,val,1,1,1,1,1,1
images/val/image607.jpeg,val,1,1,1,0,0,0
images/val/image608.jpg,val,1,0,1,0,0,0
images/val/image615.jpg,val,1,0,1,1,0,0
images/val/image627.jpg,val,1,0,1,0,0,0
images/val/image628.jpg,val,1,0,1,0,1,0
images/val/image640.jpg,val,1,1,1,0,0,0
images/val/image644.jpg,val,1,0,1,0,0,0
images/val/image65.jpeg,val,1,0,1,0,0,0
images/val/image654.jpg,val,1,0,0,0,0,0
images/val/image656.jpg,val,0,0,1,0,0,0
images/val/image660.jpg,val,1,0,1,0,1,0
images/val/image666.jpg,val,1,0,1,0,0,0
images/val/image669.jpg,val,1,1,1,1,0,0
images/val/image670.jpg,val,1,1,1,1,0,0
images/val/image674.jpg,val,1,1,1,1,0,0
images/val/image680.jpg,val,1,0,1,0,0,0
images/val/image686.jpeg,val,1,0,0,0,0,0
images/val/image698.jpg,val,1,1,1,0,0,0
images/val/image705.jpg,val,0,0,1,1,0,0
images/val/image709.jpg,val,1,1,1,1,0,0
images/val/image719.jpg,val,0,0,1,1,0,0
images/val/image74.jpeg,val,0,0,1,0,0,0
images/val/image742.jpeg,val,1,1,1,0,0,0
images/val/image749.jpg,val,1,0,1,0,0,0
images/val/image759.jpg,val,1,1,1,0,0,0
images/val/image762.jpg,val,1,1,1,1,0,0
images/val/image763.jpg,val,1,1,1,1,0,0
images/val/image767.jpg,val,1,0,1,0,0,0
images/val/image771.jpg,val,1,1,1,1,0,0
images/val/image798.jpg,val,1,1,1,1,0,0
images/val/image804.jpg,val,1,1,1,1,0,0
images/val/image808.jpg,val,1,0,1,1,0,0
images/val/image824.jpg,val,1,0,1,0,0,0
images/val/image826.jpg,val,1,0,1,0,0,0
images/val/image852.jpeg,val,1,1,1,0,0,0
images/val/image867.jpg,val,1,1,1,1,1,1
images/val/image868.jpg,val,1,1,1,1,1,1
images/val/image876.jpg,val,1,1,1,1,1,1
images/val/image885.jpg,val,1,1,1,1,1,1
images/val/image896.jpg,val,1,1,1,1,1,1
images/val/image897.jpeg,val,1,0,1,0,0,0
images/val/image9.jpg,val,1,1,1,1,0,0
images/val/image933.jpg,val,1,1,1,1,1,1
images/val/image942.jpg,val,1,1,1,1,1,1
images/val/image955.jpg,val,1,1,1,1,1,1
images/val/image961.jpeg,val,1,1,1,0,0,0
images/val/image981.jpeg,val,0,1,0,0,1,0
images/val/image989.jpg,val,1,0,1,1,0,0
images/val/image997.jpg,val,1,1,1,1,1,1
images/test/image1.jpeg,test,1,1,1,0,0,0
images/test/image10.jpeg,test,0,0,1,0,0,0
images/test/image1003.jpg,test,1,1,1,1,0,0
images/test/image1007.jpg,test,1,1,1,1,1,1
images/test/image1009.jpg,test,1,1,1,0,0,0
images/test/image1014.jpg,test,1,1,1,1,1,1
images/test/image1019.jpg,test,1,1,1,1,0,0
images/test/image1023.jpg,test,1,1,1,1,1,1
images/test/image1037.jpeg,test,1,1,1,1,0,0
images/test/image1065.jpg,test,1,1,1,1,1,1
images/test/image1074.jpg,test,1,1,1,1,1,1
images/test/image1076.jpg,test,1,1,1,1,1,1
images/test/image1088.jpg,test,1,1,1,1,1,1
images/test/image1089.jpg,test,1,1,1,1,1,1
images/test/image110.jpg,test,1,1,1,0,0,0
images/test/image1111.jpg,test,1,1,1,1,1,1
images/test/image1114.jpg,test,1,1,1,1,1,1
images/test/image1120.jpg,test,0,0,0,0,0,0
images/test/image1125.jpg,test,0,0,0,1,0,0
images/test/image1132.jpg,test,0,0,0,1,0,0
images/test/image1133.jpg,test,0,0,0,0,0,0
images/test/image1139.jpg,test,0,0,0,0,0,0
images/test/image1145.jpg,test,0,0,0,1,0,0
images/test/image1152.jpg,test,0,0,0,0,0,0
images/test/image116.jpg,test,1,1,1,0,0,0
images/test/image1178.jpg,test,0,0,0,0,0,0
images/test/image1205.jpg,test,0,0,0,0,0,0
images/test/image122.jpeg,test,1,0,1,0,1,0
images/test/image1229.jpg,test,0,0,0,0,0,0
images/test/image1231.jpg,test,0,0,0,0,0,0
images/test/image1235.jpg,test,0,0,0,1,0,0
images/test/image1239.jpg,test,0,0,0,0,0,0
images/test/image1252.jpg,test,0,0,0,0,0,0
images/test/image1256.jpg,test,0,0,0,1,1,0
images/test/image1264.jpg,test,0,0,0,1,0,0
images/test/image1270.jpg,test,0,0,0,0,1,0
images/test/image1276.jpg,test,0,0,0,0,0,0
images/test/image1292.jpg,test,0,0,0,1,0,0
images/test/image1293.jpg,test,0,0,0,0,0,0
images/test/image1306.jpg,test,0,0,0,0,0,0
images/test/image1330.jpg,test,0,0,0,0,0,0
images/test/image1331.jpg,test,0,0,0,0,0,0
images/test/image1332.jpg,test,0,0,0,0,0,0
images/test/image1344.jpg,test,0,0,0,0,0,0
images/test/image1354.jpg,test,1,1,1,0,0,0
images/test/image140.jpg,test,1,0,1,0,0,0
images/test/image1406.jpg,test,0,0,0,0,0,0
images/test/image149.jpg,test,1,0,1,1,0,0
images/test/image150.jpg,test,1,1,1,0,0,0
images/test/image160.jpg,test,1,1,1,0,0,0
images/test/image161.jpg,test,1,0,1,0,1,0
images/test/image167.jpg,test,1,0,1,1,1,0
images/test/image168.jpg,test,1,0,1,0,0,0
images/test/image169.jpg,test,1,1,1,0,0,0
images/test/image180.jpg,test,1,1,1,0,1,0
images/test/image182.jpg,test,1,0,1,1,0,0
images/test/image190.jpg,test,1,0,1,1,0,0
images/test/image207.jpg,test,1,1,1,1,0,0
images/test/image225.jpg,test,1,0,1,0,0,0
images/test/image231.jpg,test,1,0,1,0,0,0
images/test/image241.jpg,test,1,1,1,1,1,1
images/test/image257.jpg,test,1,1,1,1,1,1
images/test/image271.jpg,test,1,1,1,1,1,1
images/test/image287.jpg,test,1,0,1,0,0,0
images/test/image296.jpg,test,1,1,1,1,1,1
images/test/image324.jpg,test,1,1,1,0,0,0
images/test/image345.jpg,test,1,0,1,0,0,0
images/test/image350.jpg,test,1,1,1,1,1,1
images/test/image361.jpg,test,0,1,0,1,1,0
images/test/image381.jpg,test,1,1,1,1,1,1
images/test/image389.jpg,test,1,1,1,1,1,1
images/test/image393.jpg,test,1,1,1,1,1,1
images/test/image40.jpg,test,1,1,1,1,0,0
images/test/image401.jpg,test,1,1,1,1,1,1
images/test/image423.jpg,test,1,1,1,1,1,1
images/test/image431.jpg,test,1,1,1,1,1,1
images/test/image441.jpg,test,1,1,1,1,1,1
images/test/image444.jpg,test,1,1,1,1,1,1
images/test/image450.jpg,test,1,0,0,0,0,0
images/test/image459.jpg,test,1,0,1,1,0,0
images/test/image460.jpg,test,1,1,1,0,0,0
images/test/image462.jpg,test,1,1,1,1,1,1
images/test/image470.jpeg,test,0,1,1,0,0,0
images/test/image481.jpg,test,1,0,1,1,0,0
images/test/image484.jpg,test,1,0,1,0,0,0
images/test/image502.jpg,test,1,1,1,1,1,1
images/test/image517.jpg,test,1,1,1,1,1,1
images/test/image533.jpg,test,1,0,1,1,0,0
images/test/image535.jpg,test,1,0,1,0,0,0
images/test/image536.jpg,test,1,0,1,1,0,0
images/test/image537.jpg,test,1,0,1,1,0,0
images/test/image538.jpg,test,1,0,1,0,0,0
images/test/image541.jpg,test,1,0,1,0,0,0
images/test/image548.jpg,test,1,0,1,0,0,0
images/test/image550.jpg,test,1,0,1,0,0,0
images/test/image58.jpeg,test,1,0,0,0,0,0
images/test/image585.jpg,test,1,1,1,1,1,1
images/test/image6.jpeg,test,1,0,1,0,0,0
images/test/image611.jpg,test,1,1,1,1,0,0
images/test/image612.jpg,test,1,0,1,1,0,0
images/test/image616.jpg,test,1,1,1,0,1,0
images/test/image619.jpeg,test,1,0,1,1,0,0
images/test/image63.jpg,test,1,1,1,0,0,0
images/test/image633.jpg,test,1,0,1,0,0,0
images/test/image694.jpeg,test,1,0,1,0,0,0
images/test/image696.jpg,test,1,0,1,0,0,0
images/test/image70.jpeg,test,1,1,1,0,0,0
images/test/image700.jpeg,test,1,0,1,0,0,0
images/test/image708.jpg,test,0,1,1,1,0,0
images/test/image714.jpeg,test,0,0,1,0,0,0
images/test/image718.jpg,test,1,0,1,0,0,0
images/test/image722.jpeg,test,1,1,0,0,0,0
images/test/image739.jpeg,test,1,1,1,0,0,0
images/test/image758.jpg,test,1,1,1,0,0,0
images/test/image772.jpg,test,1,1,1,1,0,0
images/test/image779.jpg,test,1,1,1,1,0,0
images/test/image787.jpg,test,1,1,1,1,0,0
images/test/image796.jpg,test,1,0,1,0,0,0
images/test/image805.jpg,test,1,1,1,0,0,0
images/test/image810.jpg,test,1,0,1,1,0,0
images/test/image825.jpg,test,1,0,1,0,0,0
images/test/image834.jpg,test,1,0,1,0,0,0
images/test/image846.jpg,test,1,0,1,0,0,0
images/test/image860.jpg,test,1,1,1,1,1,1
images/test/image884.jpg,test,1,1,1,1,1,1
images/test/image905.jpg,test,1,1,1,1,1,1
images/test/image910.jpg,test,1,1,1,1,1,1
images/test/image913.jpg,test,1,1,1,1,1,1
images/test/image921.jpg,test,1,1,1,1,1,1
images/test/image922.jpg,test,1,1,1,1,1,1
images/test/image923.jpg,test,1,1,1,1,0,0
images/test/image927.jpg,test,1,1,1,1,0,0
images/test/image934.jpg,test,1,1,1,1,1,1
images/test/image935.jpg,test,1,1,1,1,1,1
images/test/image943.jpg,test,1,1,1,1,1,1
images/test/image956.jpg,test,1,1,1,1,1,1
images/test/image965.jpg,test,1,1,1,1,1,1
images/test/image979.jpg,test,1,1,1,1,1,1
images/test/image98.jpg,test,1,1,1,1,1,1
images/test/image987.jpg,test,1,1,1,1,1,1
images/test/image999.jpg,test,1,1,1,1,1,1
